time DEVICE_CURRENT_L01_RX1 DEVICE_CURRENT_L01_RX2 DEVICE_CURRENT_L01_RX3 DEVICE_CURRENT_L02_TX1 PHASE_B01 PHASE_B02 PHASE_B03 PHASE_B04 PHASE_B05 PHASE_B06 PHASE_B07 PHASE_B08 PHASE_B09 PHASE_B10 PHASE_B11 PHASE_B14
1.6874999999999999e-10 -1.1884499831888797e-06 2.2944216259349897e-07 1.8470247666842884e-06 4.3290611112339672e-07 6.7252195001651947e+00 4.4281457722486417e-01 -1.2710196165003115e+01 1.8992817827185977e+01 6.2965134718803277e+00 -1.3681682586652498e-02 4.1149229929907061e-01 1.9483134013711357e+01 2.8558152899296568e-01 7.0503518976403008e+00 7.7297976953321468e-01 2.0185474954659387e+01
1.6899999999999999e-10 -1.1590862585079627e-06 2.6572168817149480e-07 1.8782126692630651e-06 3.7120696411271049e-07 6.7252728310114751e+00 4.4287572563530442e-01 -1.2710373241473524e+01 1.8992992250763500e+01 6.2964424582167666e+00 -1.3610205044024297e-02 4.1159778252147311e-01 1.9483206933215843e+01 2.8538694858313224e-01 7.0504625834703063e+00 7.7317057579947557e-01 2.0186387214969091e+01
1.6924999999999998e-10 -1.1522658919800178e-06 3.0313074034795078e-07 1.4846412302504518e-06 3.2195200527294722e-07 6.7251541162681638e+00 4.4276372339224579e-01 -1.2710475988904649e+01 1.8993083749899441e+01 6.2963694083666608e+00 -1.3541246974147256e-02 4.1151857120576973e-01 1.9483147870902954e+01 2.8515945181055791e-01 7.0507021570145278e+00 7.7345011465057556e-01 2.0186012226310080e+01
1.6950000000000001e-10 -1.1659779390847080e-06 3.0500541548241755e-07 1.1690897327977233e-06 2.8087852648408511e-07 6.7249404261873567e+00 4.4255718292299651e-01 -1.2710474110849976e+01 1.8993066732891140e+01 6.2963308364666473e+00 -1.3511147090197689e-02 4.1130743944431958e-01 1.9482976263724098e+01 2.8503798751310733e-01 7.0510461852587891e+00 7.7377404765405566e-01 2.0183960221601378e+01
1.6975000000000001e-10 -1.0304497190569818e-06 2.9884221375482841e-07 1.3095023388127162e-06 2.3714026633912809e-07 6.7247238377610579e+00 4.4234760139126283e-01 -1.2710350802302576e+01 1.8992932284771307e+01 6.2963399468394883e+00 -1.3530334442141051e-02 4.1107827461613156e-01 1.9482544292695252e+01 2.8508538584753768e-01 7.0514298126416053e+00 7.7407237101502291e-01 2.0180844446560410e+01
1.7000000000000001e-10 -8.1591354911001107e-07 2.8587125968147185e-07 1.2041096180636344e-06 1.8165340749294254e-07 6.7245482402251735e+00 4.4217417298303258e-01 -1.2710071267175184e+01 1.8992650807452112e+01 6.2963796404885066e+00 -1.3577776917293973e-02 4.1094011371724498e-01 1.9481754212810813e+01 2.8526843017634718e-01 7.0517806133717329e+00 7.7427793210745777e-01 2.0177957819371713e+01
1.7025000000000001e-10 -8.5909834004032456e-07 2.6933047885514252e-07 5.1842795527088258e-07 1.2120818611574310e-07 6.7244003772092871e+00 4.4201672746249865e-01 -1.2709600760910636e+01 1.8992188129127729e+01 6.2964105279344258e+00 -1.3610510047274576e-02 4.1093457339703632e-01 1.9480748605727740e+01 2.8549056214408530e-01 7.0520545488274218e+00 7.7435019682808437e-01 2.0176303287988205e+01
1.7050000000000001e-10 -8.2242938205958942e-07 2.4697041403447987e-07 -2.1543396568123014e-08 6.4855569869626314e-08 6.7242663566635139e+00 4.4185685040672068e-01 -1.2708981987105169e+01 1.8991585316219311e+01 6.2963937440400191e+00 -1.3587481543407699e-02 4.1102095767740454e-01 1.9479848776021640e+01 2.8565149752387398e-01 7.0522516348721185e+00 7.7428654870350888e-01 2.0175774884177628e+01
1.7075000000000000e-10 -5.2279225308472601e-07 2.2084609729748170e-07 1.1725719140905106e-07 1.3645107975007200e-08 6.7241783532706663e+00 4.4172713318481110e-01 -1.2708374368666197e+01 1.8991001228011836e+01 6.2963171108473270e+00 -1.3496088883404681e-02 4.1111680004736384e-01 1.9479290172014434e+01 2.8569850267849783e-01 7.0524246524958754e+00 7.7412027611130541e-01 2.0175238434327735e+01
1.7100000000000000e-10 -4.7493580213284987e-07 1.9883755014069490e-07 6.2158128080995352e-07 -3.0754464031281212e-08 6.7241802666898991e+00 4.4167539120515648e-01 -1.2707968290043587e+01 1.8990627401771729e+01 6.2962066511267141e+00 -1.3363523997549505e-02 4.1115844799592649e-01 1.9479026357989817e+01 2.8564479511773211e-01 7.0526527380805533e+00 7.7390738148151417e-01 2.0173600327020448e+01
1.7125000000000000e-10 -4.6028357968944962e-07 1.9846080520700350e-07 7.9388696506758336e-07 -6.3407287224290899e-08 6.7242461567737326e+00 4.4167968903457694e-01 -1.2707828057171588e+01 1.8990528953873095e+01 6.2961123392274114e+00 -1.3241931074456821e-02 4.1113377678730756e-01 1.9478804966394222e+01 2.8555162352723884e-01 7.0529858522393809e+00 7.7370803316337333e-01 2.0171013019825768e+01
1.7150000000000000e-10 -1.1587292562738046e-07 2.4515505615854368e-07 4.6290804678279372e-07 -8.3544424293159135e-08 6.7242644149222901e+00 4.4163001819690778e-01 -1.2707826221794827e+01 1.8990577023413493e+01 6.2960755560806234e+00 -1.3174952247319339e-02 4.1106843006599431e-01 1.9478437961036782e+01 2.8548907546997138e-01 7.0534332566268008e+00 7.7357129534283608e-01 2.0168976728071165e+01
1.7175000000000000e-10 1.6049327005754351e-07 3.6429807778066608e-07 1.8100103017420648e-07 -9.6634120685403764e-08 6.7241403701405584e+00 4.4143182283728194e-01 -1.2707762174971972e+01 1.8990567687948335e+01 6.2961018403619473e+00 -1.3169640856276350e-02 4.1099052063520547e-01 1.9477995013443561e+01 2.8549837877870404e-01 7.0539865302801559e+00 7.7353189239576803e-01 2.0169000838166273e+01
1.7200000000000000e-10 1.8678209151070999e-07 5.7025118780551354e-07 4.0635513222727235e-07 -1.0629573447951505e-07 6.7239252282754824e+00 4.4113855955983139e-01 -1.2707563404942688e+01 1.8990424931132356e+01 6.2961607542559079e+00 -1.3196106590262663e-02 4.1091441212652408e-01 1.9477735740430436e+01 2.8557442263491067e-01 7.0546273515545943e+00 7.7362190444833401e-01 2.0171037721644311e+01
1.7225000000000000e-10 2.8020863772572652e-07 8.6305428077243836e-07 1.0015415551260626e-06 -1.2073639096230893e-07 6.7238191873563000e+00 4.4095736457996476e-01 -1.2707362082790183e+01 1.8990278019542618e+01 6.2962133826263900e+00 -1.3215688016516356e-02 4.1085671991648187e-01 1.9477860637966494e+01 2.8567529540097258e-01 7.0553323657822862e+00 7.7388949870045476e-01 2.0173365555839240e+01
1.7250000000000000e-10 5.9677197511225593e-07 1.2206792188657086e-06 1.5534066423201119e-06 -1.1577431846306775e-07 6.7240099654974541e+00 4.4108704226720929e-01 -1.2707356819284108e+01 1.8990321900289896e+01 6.2962441667833557e+00 -1.3214103414172396e-02 4.1085633773392760e-01 1.9478331301516665e+01 2.8575133276585951e-01 7.0560831362190255e+00 7.7440751740760938e-01 2.0174225669153426e+01
1.7275000000000000e-10 9.7194604529217916e-07 1.6322867166115937e-06 1.9514814618184044e-06 -1.4500739418053776e-07 6.7244899593916685e+00 4.4153250927885701e-01 -1.2707598090817653e+01 1.8990600481836264e+01 6.2962696372539071e+00 -1.3211362314356696e-02 4.1096144731461576e-01 1.9478928756770788e+01 2.8577625109664240e-01 7.0568702623214232e+00 7.7525761199676868e-01 2.0173651842637163e+01
1.7300000000000000e-10 1.1863200230269086e-06 2.0584655460182726e-06 2.3890826121055616e-06 -1.0800976617091794e-07 6.7250445023521275e+00 4.4208977544652867e-01 -1.2707928834728486e+01 1.8990947032329466e+01 6.2963177600897939e+00 -1.3241243705421657e-02 4.1118384490729071e-01 1.9479482392233358e+01 2.8576183086149853e-01 7.0576957039280472e+00 7.7649114587351553e-01 2.0173612400557388e+01
1.7325000000000000e-10 1.3163610619349470e-06 2.5419455131058770e-06 3.0970585028681723e-06 -1.1878450704763854e-07 6.7254461715922664e+00 4.4253747644747998e-01 -1.2708157089898711e+01 1.8991159868437222e+01 6.2963993099403508e+00 -1.3321335123831438e-02 4.1146676953049910e-01 1.9480048906254467e+01 2.8574749461346632e-01 7.0585727311670219e+00 7.7809056712892943e-01 2.0176253159877358e+01
1.7350000000000000e-10 1.4622350937607886e-06 3.0863052282435049e-06 4.0382208508285191e-06 -1.2081367949934904e-07 6.7256775028937925e+00 4.4285786173157826e-01 -1.2708290133496561e+01 1.8991241236682804e+01 6.2965001987718834e+00 -1.3442958540035681e-02 4.1171332727606685e-01 1.9480885605303840e+01 2.8577262927963903e-01 7.0595116253130836e+00 7.7996440002115663e-01 2.0181955477288312e+01
1.7374999999999999e-10 1.7126985292193324e-06 3.8071877631065922e-06 5.1603580994864395e-06 -4.1737744163268410e-08 6.7259617114825208e+00 4.4326756426105535e-01 -1.2708582590569327e+01 1.8991448570945543e+01 6.2966025653038322e+00 -1.3589875248468088e-02 4.1186742838035967e-01 1.9482261131278793e+01 2.8585039700136378e-01 7.0604969186148221e+00 7.8199495787210038e-01 2.0189110808036236e+01
1.7399999999999999e-10 2.0148525536803895e-06 4.8214447122092236e-06 6.5287354240647612e-06 -6.5105436299627059e-08 6.7265644107781970e+00 4.4402242574707829e-01 -1.2709333961684589e+01 1.8992090887562824e+01 6.2967125891708511e+00 -1.3765071422278834e-02 4.1197866782346215e-01 1.9484283285955144e+01 2.8596142520277151e-01 7.0614871379833328e+00 7.8413145703938258e-01 2.0195816208200945e+01
1.7424999999999999e-10 2.2273283458837925e-06 6.2631037228474581e-06 8.3514325233554579e-06 -4.0115596991299867e-08 6.7275579298474240e+00 4.4518906515463430e-01 -1.2710629485676185e+01 1.8993263766945489e+01 6.2968645406623533e+00 -1.3996194803863018e-02 4.1218260672978052e-01 1.9486887026593582e+01 2.8607191041450430e-01 7.0624447886082882e+00 7.8649028005668198e-01 2.0201867392903051e+01
1.7449999999999999e-10 2.3482042165917295e-06 8.3371748159090546e-06 1.0952710232075516e-05 -1.8199748594556366e-09 6.7287809360944593e+00 4.4661525001107732e-01 -1.2712285757709033e+01 1.8994786050803842e+01 6.2970937229315478e+00 -1.4312620544894773e-02 4.1260032566594018e-01 1.9489979440630680e+01 2.8616192640415367e-01 7.0633663716540838e+00 7.8941966214513215e-01 2.0209249648554568e+01
1.7474999999999999e-10 2.4710040249429255e-06 1.1187467285087963e-05 1.4635543582987277e-05 1.7860652916594812e-08 6.7300364512831363e+00 4.4813889317025235e-01 -1.2714068800863410e+01 1.8996408770850572e+01 6.2974040913079996e+00 -1.4719215493541112e-02 4.1324307002417898e-01 1.9493627900872291e+01 2.8624249638970733e-01 7.0642832426166606e+00 7.9350493124718768e-01 2.0220852963011069e+01
1.7499999999999999e-10 2.7656756315514450e-06 1.5123997156369315e-05 1.9905991229418512e-05 2.5396363852334160e-08 6.7313425809310736e+00 4.4984554827892531e-01 -1.2715994078958978e+01 1.8998108579868326e+01 6.2977660212724373e+00 -1.5200549444631100e-02 4.1401708003087367e-01 1.9498182630691620e+01 2.8634911907593213e-01 7.0652398430489587e+00 7.9952331686131795e-01 2.0238827993438484e+01
1.7524999999999999e-10 3.1088473839690356e-06 2.0516529106892714e-05 2.7401544407350164e-05 2.9349552004796762e-08 6.7330106523326698e+00 4.5214662053153848e-01 -1.2718452597647026e+01 1.9000211726180229e+01 6.2981540700901641e+00 -1.5763186959437830e-02 4.1484159154455980e-01 1.9504309548600318e+01 2.8651956954692959e-01 7.0662794518491960e+00 8.0839482382158756e-01 2.0264298010185762e+01
1.7549999999999999e-10 3.3919668126633977e-06 2.8051633700334164e-05 3.7924654762375955e-05 7.4210973857588761e-08 6.7355076537829435e+00 4.5563721131298146e-01 -1.2722091309450631e+01 1.9003276933902757e+01 6.2985967635258264e+00 -1.6486409421712197e-02 4.1578981862981157e-01 1.9512987945573833e+01 2.8677702996143933e-01 7.0674504893110930e+00 8.2119391076610282e-01 2.0298864303975151e+01
1.7574999999999999e-10 3.6531752344440204e-06 3.8779354170688033e-05 5.2111736501692237e-05 8.5722984342580134e-08 6.7392756277661405e+00 4.6091336052744286e-01 -1.2727618530576997e+01 1.9007905192647964e+01 6.2991973608962253e+00 -1.7540419798696517e-02 4.1713642002455564e-01 1.9525551520285482e+01 2.8713455070249994e-01 7.0688243811550402e+00 8.3929528354842398e-01 2.0346755236219956e+01
1.7599999999999999e-10 3.9461532418466667e-06 5.4089842414261785e-05 7.0146859240147107e-05 3.7136902450190420e-08 6.7447169740192345e+00 4.6856826703501470e-01 -1.2735770154683383e+01 1.9014705975174596e+01 6.3001106601072197e+00 -1.9159876214559314e-02 4.1927683618290895e-01 1.9543823958561966e+01 2.8761988261463350e-01 7.0705009016137499e+00 8.6470945380154896e-01 2.0416009246225627e+01
1.7624999999999999e-10 4.2791194476729831e-06 7.5534229627370774e-05 9.1637748894470421e-05 -4.0673547054509605e-09 6.7523874442319309e+00 4.7941966095218902e-01 -1.2747512800544540e+01 1.9024487180092034e+01 6.3015028573985008e+00 -2.1605089470374705e-02 4.2260349671132574e-01 1.9570349298893614e+01 2.8830349806252714e-01 7.0725897526312735e+00 9.0061774660526583e-01 2.0518103751077213e+01
1.7649999999999999e-10 4.5805195311555324e-06 1.0409265832046236e-04 1.1350215500634596e-04 -3.8526949937130312e-08 6.7632414944214423e+00 4.9481806319830407e-01 -1.2764342692805467e+01 1.9038519541126021e+01 6.3035391262131863e+00 -2.5161794931886826e-02 4.2747059399837939e-01 1.9608656383468468e+01 2.8931062596133400e-01 7.0751903725642187e+00 9.5204661935334622e-01 2.0666785082025019e+01
1.7674999999999998e-10 4.7871777981611444e-06 1.3958155029437306e-04 1.2539208902871503e-04 -1.0108863529082937e-07 6.7787240813325660e+00 5.1682688597637394e-01 -1.2788450156924494e+01 1.9058642365789996e+01 6.3064171709297190e+00 -3.0202272838978361e-02 4.3430303685203714e-01 1.9663393391440142e+01 2.9081276199961476e-01 7.0783950341901205e+00 1.0265782231868068e+00 2.0876566392022479e+01
1.7700000000000001e-10 4.8994180617384148e-06 1.8003986259964693e-04 1.1378282416706766e-04 -1.6821550192557137e-07 6.8006036176346161e+00 5.4816205835737897e-01 -1.2822578532469937e+01 1.9087042898087507e+01 6.3104135919099509e+00 -3.7275216411616560e-02 4.4376445609849752e-01 1.9740011974698760e+01 2.9301209763975888e-01 7.0823164731681976e+00 1.1351202250949179e+00 2.1159204949443911e+01
1.7725000000000001e-10 4.9681201999589184e-06 2.1743165251824373e-04 7.9834531043200673e-05 -1.9600220133429084e-07 6.8305669381524181e+00 5.9190835928055241e-01 -1.2869512056417472e+01 1.9125650461118820e+01 6.3158762089584126e+00 -4.7153712265365286e-02 4.5681300686047194e-01 1.9843666570294936e+01 2.9613545045679823e-01 7.0871187940409950e+00 1.2929401193581918e+00 2.1515954998496870e+01
1.7750000000000001e-10 5.0319309049999507e-06 2.3016024507253717e-04 4.2734745754787379e-05 -2.1328449441567397e-07 6.8696758568865519e+00 6.5110453764888165e-01 -1.2931244705926984e+01 1.9175203571689519e+01 6.3231125960641901e+00 -6.0784263083760059e-02 4.7452505037295922e-01 1.9977426555537690e+01 3.0043739604367414e-01 7.0930256588171501e+00 1.5209074746793465e+00 2.1927798799163014e+01
1.7775000000000001e-10 5.0633436376655003e-06 1.9303746788305607e-04 1.6257753767319314e-05 -1.8926505881129988e-07 6.9178515004591485e+00 7.2833110084958952e-01 -1.3008060803039578e+01 1.9234230378480273e+01 6.3321899896493923e+00 -7.9141184659241554e-02 4.9773204275582877e-01 2.0140605850792532e+01 3.0619106640974203e-01 7.1002891587905159e+00 1.8462080393173559e+00 2.2352103211580332e+01
1.7800000000000001e-10 5.0578488623475153e-06 1.1284722183557123e-04 -3.1942461288605972e-06 -2.1817694815882840e-07 6.9736292139051743e+00 8.2549270637495353e-01 -1.3097964063950476e+01 1.9298400762077673e+01 6.3427353080667332e+00 -1.0306071502071498e-01 5.2667952167374055e-01 2.0328284431623185e+01 3.1364382420125725e-01 7.1091198914107512e+00 2.3015984199548565e+00 2.2735411955807496e+01
1.7825000000000000e-10 4.9998482506239502e-06 3.6865566003696284e-05 -2.1452735670870353e-05 -1.7461497846480473e-07 7.0344501688350300e+00 9.4408094309027490e-01 -1.3196958536960004e+01 1.9360778417321221e+01 6.3538579743458889e+00 -1.3316713262608398e-01 5.6096395017108891e-01 2.0532667776954636e+01 3.2294192215151618e-01 7.1195988819433911e+00 2.9222788173862324e+00 2.3042471822025806e+01
1.7850000000000000e-10 4.9734846895627439e-06 3.0359960656767525e-06 -3.3744034310751974e-05 -9.5501663911789727e-08 7.0976271152066861e+00 1.0862017467708152e+00 -1.3300450568406811e+01 1.9413243908017314e+01 6.3642857694672355e+00 -1.6998895644243778e-01 5.9989752793413775e-01 2.0746275691572940e+01 3.3406814330456097e-01 7.1316148770991639e+00 3.7329278992292450e+00 2.3281388937651265e+01
1.7875000000000000e-10 4.9960555250293148e-06 -7.8634698377948033e-07 -3.2487914703956685e-05 -4.7439365307737637e-08 7.1617738912457858e+00 1.2559173506571777e+00 -1.3405479358854151e+01 1.9448880399278000e+01 6.3727169223089550e+00 -2.1425515115092741e-01 6.4320794189535713e-01 2.0966160981879636e+01 3.4685847147088039e-01 7.1448819598272832e+00 4.6972361903454072e+00 2.3496024657099504e+01
1.7900000000000000e-10 5.0672115459505050e-06 -1.3104426389588054e-05 -2.1478908277350720e-05 1.4350267560049935e-07 7.2280195576618747e+00 1.4588342663094107e+00 -1.3512832297239967e+01 1.9464820841568560e+01 6.3782972539417262e+00 -2.6711736536242281e-01 6.9165133035413329e-01 2.1197203277770974e+01 3.6113168957598418e-01 7.1590652616281556e+00 5.6382324017048351e+00 2.3724672305066814e+01
1.7925000000000000e-10 5.1890229144332714e-06 -5.0575892485069805e-05 -1.4034422919418266e-05 2.9880633268198746e-07 7.3001351839740600e+00 1.6982266605355654e+00 -1.3627887101814249e+01 1.9464894712550429e+01 6.3810660357796918e+00 -3.2987196658620999e-01 7.4696008614690912e-01 2.1452003192628002e+01 3.7688262960401164e-01 7.1739851118216018e+00 6.2774639163245087e+00 2.3964539754455338e+01
1.7950000000000000e-10 5.3452094806947446e-06 -9.0518813175849576e-05 -1.7304049359202641e-05 4.2542700540785246e-07 7.3832031846079191e+00 1.9706115855151445e+00 -1.3759671830752909e+01 1.9460775035895896e+01 6.3821761433796214e+00 -4.0306932346625024e-01 8.1093555034763820e-01 2.1746583650098934e+01 3.9441393959073628e-01 7.1898067929547338e+00 6.4489309796745147e+00 2.4180418796191432e+01
1.7975000000000000e-10 5.6437775477617859e-06 -9.6115422359367068e-05 -2.4887163697105669e-05 5.8394992071668915e-07 7.4814563712584246e+00 2.2668479016264840e+00 -1.3918863377451451e+01 1.9469765208591838e+01 6.3837020286234702e+00 -4.8561775973451499e-01 8.8428454047148985e-01 2.2094057390162146e+01 4.1428482967100821e-01 7.2071089806707018e+00 6.2436415523370430e+00 2.4347701280185245e+01
1.8000000000000000e-10 6.1660037369069384e-06 -5.6216309619302119e-05 -2.6277186511778159e-05 7.1131249513950080e-07 7.5964720559072028e+00 2.5801530125219814e+00 -1.4116216994865832e+01 1.9508460628805796e+01 6.3879466647520653e+00 -5.7487864768140395e-01 9.6621922310852193e-01 2.2499141638272828e+01 4.3706605546439348e-01 7.2267805382128536e+00 5.9242666946370619e+00 2.4481581891680939e+01
1.8025000000000000e-10 7.0205161849192275e-06 2.1823961738571847e-06 -1.9991837939561727e-05 8.2256629575635298e-07 7.7262387861733535e+00 2.9150896239089530e+00 -1.4362331951541247e+01 1.9584034379699755e+01 6.3963172779990414e+00 -6.6829125361535857e-01 1.0553565650025216e+00 2.2953816725204700e+01 4.6304556209115827e-01 7.2497741638917566e+00 5.7362188547219439e+00 2.4623263445984332e+01
1.8050000000000000e-10 8.3030548773290281e-06 3.7043286048241786e-05 -1.4281912206313483e-05 9.8167574516737843e-07 7.8641530638332515e+00 3.2897421777456310e+00 -1.4668093408283083e+01 1.9686646501051388e+01 6.4079751228501491e+00 -7.6600742655598320e-01 1.1513394968452004e+00 2.3433462188554774e+01 4.9210365308528486e-01 7.2767891475273068e+00 5.7811503172970440e+00 2.4803366134552444e+01
